OBJECTID,Valor en pesos ($),Localidad,Sector Catastral,Identificador único de la manzana,coord_x,coord_y
65866,540000,PUENTE ARANDA,COLON,004308025,"-74,11583872700001","4,622097250151771"
65878,1650000,PUENTE ARANDA,LA CAMELIA,004309036,"-74,1194983025","4,60934231815135"
65914,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205012,"-74,10724232449999","4,616298239651584"
65916,1700000,PUENTE ARANDA,SAN FRANCISCO,004206008,"-74,10788269849999","4,623216934651804"
65942,1050000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217030,"-74,100570627","4,6408540776523814"
65969,1600000,PUENTE ARANDA,PUENTE ARANDA,006215046,"-74,10592437199998","4,631898272652092"
65973,1300000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218001,"-74,11020429250001","4,635702945652204"
66071,1100000,PUENTE ARANDA,SAN GABRIEL,004307006,"-74,11997364199999","4,620863180651748"
66102,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310015,"-74,125809465","4,613658087151503"
66106,480000,PUENTE ARANDA,SAN EUSEBIO,004401028,"-74,1250468815","4,60998302865139"
66138,1900000,PUENTE ARANDA,PROVIVIENDA NORTE,004310023,"-74,12583894299999","4,615437735651553"
66143,1500000,PUENTE ARANDA,LA CAMELIA II,004317002,"-74,11882553749999","4,613788881151507"
66160,1500000,PUENTE ARANDA,SALAZAR GOMEZ,006212001,"-74,11109428850003","4,6290298361520055"
66184,1300000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,11466592000002","4,638172672152296"
66193,80000,PUENTE ARANDA,SAN EUSEBIO,004401018,"-74,12377688499998","4,608397949151323"
66218,1600000,PUENTE ARANDA,PUENTE ARANDA,006215011,"-74,1080863405","4,630123314652062"
66220,1600000,PUENTE ARANDA,PUENTE ARANDA,006215021,"-74,10698677650001","4,633572103652149"
66307,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205050,"-74,11174779049998","4,613710510651503"
66325,1800000,PUENTE ARANDA,COLON,004308024,"-74,114762356","4,622288639151755"
66327,81000,PUENTE ARANDA,COLON,004308012,"-74,11726136499999","4,6177297366516274"
66332,1040000,PUENTE ARANDA,JORGE GAITAN CORTES,004210080,"-74,1079040875","4,608132156151303"
66342,1700000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205001,"-74,106846273","4,61766361765163"
66355,1600000,PUENTE ARANDA,PUENTE ARANDA,006215038,"-74,11129454549999","4,631972633152104"
66390,480000,PUENTE ARANDA,SAN EUSEBIO,004401034,"-74,12454561849998","4,609631426151359"
66525,3150000,PUENTE ARANDA,SALAZAR GOMEZ,006212001,"-74,10951486100001","4,628345484151968"
66551,1500000,PUENTE ARANDA,PUENTE ARANDA,006215041,"-74,111399705","4,632737539152126"
66553,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217035,"-74,104132744","4,6456971661525355"
66567,1600000,PUENTE ARANDA,PUENTE ARANDA,006215054,"-74,106339542","4,631295184652078"
66568,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217040,"-74,1019470715","4,643105701652448"
66573,1600000,PUENTE ARANDA,SAN EUSEBIO,004401049,"-74,12387337499999","4,610725827651414"
66619,1600000,PUENTE ARANDA,MONTES,004204048,"-74,1122360965","4,611676049651441"
66701,1900000,PUENTE ARANDA,SAN GABRIEL,004307012,"-74,11638996650001","4,624890376151891"
66741,1750000,PUENTE ARANDA,GALAN,004304028,"-74,11925576299998","4,6162880356515785"
66748,1900000,PUENTE ARANDA,LA PRADERA,004305016,"-74,1206755405","4,627997810651975"
66749,1900000,PUENTE ARANDA,LA TRINIDAD,004306009,"-74,11840763449999","4,6243961291518385"
66767,1700000,PUENTE ARANDA,LA PRADERA,004305008,"-74,12173446100002","4,623120144151793"
66769,1800000,PUENTE ARANDA,LA TRINIDAD,004306002,"-74,116434134","4,626046491151914"
66781,1600000,PUENTE ARANDA,SAN EUSEBIO,004401025,"-74,12561119","4,609120522651359"
66789,1650000,PUENTE ARANDA,COMUNEROS,004202048,"-74,103194301","4,610359335651415"
66801,525000,PUENTE ARANDA,GALAN,004304098,"-74,1236954835","4,6195643456517015"
66871,2500000,PUENTE ARANDA,PROVIVIENDA NORTE,004310030,"-74,12596602050002","4,6180109456516405"
66912,2500000,PUENTE ARANDA,PROVIVIENDA NORTE,004310027,"-74,12645914000001","4,616469654651602"
66916,1600000,PUENTE ARANDA,SAN EUSEBIO,004401057,"-74,121302601","4,6097165126513735"
67010,1650000,PUENTE ARANDA,BARCELONA,004303021,"-74,115795273","4,618571292151676"
67037,1800000,PUENTE ARANDA,GALAN,004304078,"-74,12357404049999","4,621902654151761"
67044,1700000,PUENTE ARANDA,LA CAMELIA,004309021,"-74,11818090349999","4,610778792651423"
67045,570000,PUENTE ARANDA,PROVIVIENDA NORTE,004310032,"-74,1242279715","4,613918662151513"
67056,450000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205020,"-74,10785299","4,61505740715157"
67057,1700000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205077,"-74,1137220375","4,614914564151546"
67082,1750000,PUENTE ARANDA,GALAN,004304020,"-74,1209892855","4,614438287151511"
67083,1750000,PUENTE ARANDA,GALAN,004304056,"-74,12238019399999","4,617774892151633"
67084,1800000,PUENTE ARANDA,LA TRINIDAD,004306016,"-74,117870829","4,626897622151935"
67133,1040000,PUENTE ARANDA,JORGE GAITAN CORTES,004210015,"-74,111237958","4,610007818151363"
67158,1900000,PUENTE ARANDA,MONTES,004204025,"-74,1127674055","4,612967543651472"
67160,2000000,PUENTE ARANDA,LA CAMELIA,004204003,"-74,11517928500001","4,61345808015148"
67193,1600000,PUENTE ARANDA,PUENTE ARANDA,006215037,"-74,110939556","4,632041493152103"
67269,495000,PUENTE ARANDA,LA CAMELIA,004309012,"-74,118278584","4,61298798215147"
67322,1800000,PUENTE ARANDA,GALAN,004304077,"-74,12332054000001","4,621687075651769"
67339,1600000,PUENTE ARANDA,SALAZAR GOMEZ,006212035,"-74,12019710299998","4,633160879152136"
67343,3150000,PUENTE ARANDA,SALAZAR GOMEZ,006212003,"-74,11478257250002","4,628837450151984"
67353,1300000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218002,"-74,111719195","4,63331068715214"
67354,1950000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218008,"-74,11368389750001","4,634190156652181"
67355,1950000,PUENTE ARANDA,CENTRO INDUSTRIAL,006218015,"-74,11695662850002","4,637324876652274"
67383,1300000,PUENTE ARANDA,PUENTE ARANDA,006215001,"-74,10352337","4,632958675152153"
67394,1650000,PUENTE ARANDA,SAN RAFAEL,004302005,"-74,112921788","4,620640003651729"
67396,600000,PUENTE ARANDA,BARCELONA,004303023,"-74,1143942025","4,615966522151556"
67432,3150000,PUENTE ARANDA,SALAZAR GOMEZ,006212041,"-74,11601972100001","4,629210663152017"
67451,870000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205063,"-74,109512499","4,615834183151575"
67464,2100000,PUENTE ARANDA,LA PRADERA,004305027,"-74,12379227","4,624723193651848"
67467,1800000,PUENTE ARANDA,LA TRINIDAD,004306014,"-74,11859640649999","4,624623393151861"
67469,1900000,PUENTE ARANDA,SAN GABRIEL,004307002,"-74,11600208549999","4,624286435651831"
67473,495000,PUENTE ARANDA,LA CAMELIA,004309040,"-74,11886626749998","4,608694806151356"
67501,81000,PUENTE ARANDA,GALAN,004304027,"-74,117931599","4,617824611651637"
67515,1700000,PUENTE ARANDA,LA PRADERA,004305014,"-74,12114755000002","4,626071954651895"
67519,1700000,PUENTE ARANDA,SAN GABRIEL,004307012,"-74,115828561","4,625538271151868"
67521,1900000,PUENTE ARANDA,SAN GABRIEL,004307016,"-74,11884962799999","4,622197740651794"
67549,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217044,"-74,10125346549998","4,636245730152245"
67588,1300000,PUENTE ARANDA,GORGONZOLA,004207001,"-74,10108589650002","4,620815153151732"
67643,1700000,PUENTE ARANDA,SAN FRANCISCO,004206053,"-74,11124841200001","4,617503927651623"
67647,1650000,PUENTE ARANDA,TIBANA,004212009,"-74,10828375899999","4,6101904676513765"
67649,1650000,PUENTE ARANDA,BARCELONA,004303007,"-74,1151919625","4,617331657651634"
67654,990000,PUENTE ARANDA,LA PRADERA,004305012,"-74,12255328950002","4,623170351151812"
67658,1700000,PUENTE ARANDA,LA CAMELIA,004309020,"-74,1191611255","4,610773288151424"
67660,1700000,PUENTE ARANDA,LA PRADERA,004305026,"-74,1230832755","4,625759537151888"
67671,990000,PUENTE ARANDA,SAN GABRIEL,004307021,"-74,11878524349999","4,623035552651803"
67675,2000000,PUENTE ARANDA,LA CAMELIA,004309032,"-74,116730768","4,611362397651415"
67714,1300000,PUENTE ARANDA,GORGONZOLA,004207003,"-74,10202154250001","4,620668084651742"
67717,81000,PUENTE ARANDA,GALAN,004304050,"-74,120005857","4,619707429151689"
67751,1300000,PUENTE ARANDA,PUENTE ARANDA,006215052,"-74,10779018599999","4,629037061651986"
67752,1500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217013,"-74,10918589100001","4,644712383152523"
67875,1850000,PUENTE ARANDA,GALAN,004304062,"-74,12089595750001","4,620525492651731"
67897,1900000,PUENTE ARANDA,SAN FRANCISCO,004206042,"-74,1117194485","4,620106366651691"
67930,1600000,PUENTE ARANDA,ORTEZAL,006208048,"-74,09967202600001","4,627337456151938"
68005,390000,PUENTE ARANDA,LOS EJIDOS,004208018,"-74,10158807599998","4,618287985151644"
68100,1400000,PUENTE ARANDA,PENSILVANIA,004201041,"-74,10153520200001","4,612136093151459"
68101,390000,PUENTE ARANDA,LOS EJIDOS,004208023,"-74,10481786599999","4,6161579186515755"
68131,660000,TEUSAQUILLO,ORTEZAL,006208024,"-74,09907309549999","4,633923203652148"
68169,390000,PUENTE ARANDA,LOS EJIDOS,004208032,"-74,103693521","4,61702616965162"
68216,1600000,PUENTE ARANDA,ORTEZAL,006208054,"-74,10172971","4,62774816865196"
68274,1300000,PUENTE ARANDA,INDUSTRIAL CENTENARIO,006205022,"-74,0976086515","4,623463762151819"
68592,1800000,TEUSAQUILLO,CIUDAD SALITRE NOR-ORIENTAL,006216026,"-74,0991653385","4,642278054152435"
68614,1400000,PUENTE ARANDA,PENSILVANIA,004201040,"-74,10061764099999","4,611602669151414"
68624,390000,PUENTE ARANDA,LOS EJIDOS,004208018,"-74,10206569300001","4,617034710651591"
68687,1300000,PUENTE ARANDA,LOS EJIDOS,004208012,"-74,10224551399997","4,613169047151497"
68898,1800000,TEUSAQUILLO,CIUDAD SALITRE NOR-ORIENTAL,006216029,"-74,10122950600001","4,645620087152539"
69015,1700000,PUENTE ARANDA,SAN FRANCISCO,004206001,"-74,10698447850001","4,62208127715178"
69017,1400000,PUENTE ARANDA,PENSILVANIA,004201059,"-74,09914866849999","4,608887290151332"
69035,1750000,PUENTE ARANDA,GALAN,004304005,"-74,122945655","4,620848622151717"
69038,81000,PUENTE ARANDA,GALAN,004304030,"-74,11826692849999","4,618125443651636"
69039,81000,PUENTE ARANDA,GALAN,004304068,"-74,121510651","4,6212077236517395"
69061,1600000,PUENTE ARANDA,SALAZAR GOMEZ,006212036,"-74,12133845599999","4,630377685652051"
69063,1300000,PUENTE ARANDA,PUENTE ARANDA,006215006,"-74,10270523350002","4,633883698652158"
69106,1900000,PUENTE ARANDA,MONTES,004204043,"-74,11366272200002","4,610767724151405"
69113,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205009,"-74,1065391985","4,615331656151548"
69119,960000,PUENTE ARANDA,BARCELONA,004303017,"-74,114168463","4,620361557651737"
69193,1050000,TEUSAQUILLO,CENTRO INDUSTRIAL,006217005,"-74,10574024900001","4,640527294652376"
69209,1600000,PUENTE ARANDA,LOS EJIDOS,004208017,"-74,10080451750002","4,618557565151633"
69253,1750000,PUENTE ARANDA,GALAN,004304060,"-74,12539345799999","4,618961023651664"
69254,1800000,PUENTE ARANDA,GALAN,004304099,"-74,1242385825","4,6214515701517564"
69259,81000,PUENTE ARANDA,GALAN,004304078,"-74,12297955700001","4,622736627151793"
69262,1900000,PUENTE ARANDA,LA TRINIDAD,004306022,"-74,11913424350001","4,62399672415183"
69271,1750000,PUENTE ARANDA,GALAN,004304066,"-74,122130094","4,619651690151681"
69275,1850000,PUENTE ARANDA,GALAN,004304050,"-74,12004891000001","4,6196616636517085"
69277,81000,PUENTE ARANDA,GALAN,004304038,"-74,1189287595","4,618729459651667"
69279,81000,PUENTE ARANDA,GALAN,004304058,"-74,12054474250002","4,6202410236517135"
69283,1700000,PUENTE ARANDA,SAN GABRIEL,004307017,"-74,11953323150001","4,621952803651764"
69316,390000,PUENTE ARANDA,LOS EJIDOS,004208019,"-74,10237413800002","4,617709822651619"
69326,1700000,PUENTE ARANDA,SAN GABRIEL,004307008,"-74,116499549","4,624189831651863"
69343,1900000,PUENTE ARANDA,SAN GABRIEL,004307003,"-74,11664884500001","4,623542348151821"
69344,81000,PUENTE ARANDA,SAN GABRIEL,004307006,"-74,12090393900002","4,621127008151743"
69520,1400000,PUENTE ARANDA,PENSILVANIA,004201031,"-74,100589249","4,609747562151369"
69525,390000,PUENTE ARANDA,LOS EJIDOS,004208023,"-74,10453842950002","4,614415101151517"
69556,1600000,PUENTE ARANDA,SAN EUSEBIO,004401028,"-74,12593689600001","4,610009677651368"
69569,2300000,TEUSAQUILLO,ORTEZAL,006208075,"-74,09978822299999","4,635461834152191"
69570,1350000,PUENTE ARANDA,ORTEZAL,006208053,"-74,10099499400002","4,628666051651999"
69600,2000000,PUENTE ARANDA,COLON,004308002,"-74,1135221575","4,622412259151802"
69641,390000,PUENTE ARANDA,LOS EJIDOS,004208028,"-74,10403926949999","4,618610606151639"
69682,1500000,PUENTE ARANDA,PRIMAVERA OCCIDENTAL,004205005,"-74,1068191075","4,617046996651607"
69695,1600000,PUENTE ARANDA,SALAZAR GOMEZ,006212025,"-74,12053204349999","4,630156695652044"
69723,1400000,PUENTE ARANDA,PENSILVANIA,004201050,"-74,1003793895","4,614157854151524"
69825,1300000,PUENTE ARANDA,EL EJIDO,006206009,"-74,10253143649999","4,625018907651891"
69830,495000,PUENTE ARANDA,SALAZAR GOMEZ,006212039,"-74,119565961","4,631151988152068"
69876,1700000,PUENTE ARANDA,SAN FRANCISCO,004206023,"-74,1109711625","4,6181929786516385"
69911,780000,PUENTE ARANDA,ORTEZAL,006208052,"-74,09960137049998","4,632560964652135"
69914,3500000,TEUSAQUILLO,CIUDAD SALITRE NOR-ORIENTAL,006216007,"-74,10076694","4,643421752652486"
69917,1800000,TEUSAQUILLO,CIUDAD SALITRE NOR-ORIENTAL,006216025,"-74,09805190750001","4,640528307152357"
69941,1600000,PUENTE ARANDA,MONTES,004204045,"-74,11257640400001","4,611983381151434"
69957,3500000,TEUSAQUILLO,CIUDAD SALITRE SUR-ORIENTAL,006217018,"-74,10629106600001","4,644976749652538"
70005,495000,PUENTE ARANDA,LA CAMELIA,004204003,"-74,11550913300002","4,612819799651463"
70006,495000,PUENTE ARANDA,MONTES,004204003,"-74,1151978595","4,613446984151498"
70011,1650000,PUENTE ARANDA,TIBANA,004212029,"-74,10807134200002","4,610792874651398"
70018,1600000,PUENTE ARANDA,PUENTE ARANDA,006215023,"-74,1077216015","4,632587509652097"
70060,81000,PUENTE ARANDA,TIBANA,004212024,"-74,1055888015","4,612806738151495"
70067,2000000,PUENTE ARANDA,SAN RAFAEL,004302006,"-74,112673135","4,621613621151754"
88644,2600000,CHAPINERO,CHAPINERO CENTRAL,,"-74,06305368100001","4,641312672152398"
88645,3600000,CHAPINERO,CHAPINERO CENTRAL,,"-74,06507341100001","4,641085909652384"
88699,3000000,CHAPINERO,PARDO RUBIO,,"-74,06242572050002","4,631621571152091"
88788,900000,CHAPINERO,INGEMAR,,"-74,0593116775","4,637658785652292"
88827,900000,CHAPINERO,INGEMAR,,"-74,059259527","4,638942986652337"
89002,900000,CHAPINERO,INGEMAR,,"-74,05925345699998","4,638823735652329"
89316,840000,CHAPINERO,CHAPINERO CENTRAL,,"-74,06567417300002","4,64035788465239"
89365,1080000,CHAPINERO,LA SALLE,,"-74,06134139","4,644809931652508"
89408,900000,CHAPINERO,PARDO RUBIO,,"-74,05973762949998","4,637228057152283"
89502,3600000,CHAPINERO,MARLY,,"-74,06575005050001","4,636974494652268"
89533,120000,CHAPINERO,EL PARAISO,,"-74,05794507550002","4,627176546651921"
91376,480000,CHAPINERO,PARDO RUBIO,008220045,"-74,05933067500001","4,636744362152258"
91394,340000,CHAPINERO,SIBERIA CENTRAL,008220053,"-74,056556734","4,634287104152181"
91408,390000,PUENTE ARANDA,ESTACION CENTRAL,,"-74,09468505549998","4,619492944151689"
91486,750000,LOS MARTIRES,RICAURTE,,"-74,09605477600002","4,608783111651342"
91646,660000,TEUSAQUILLO,QUINTA PAREDES,,"-74,09260896999999","4,6351554221522"
91661,2800000,CHAPINERO,MARLY,008212025,"-74,06505826950001","4,633402601152142"
91681,500000,CHAPINERO,MARIA CRISTINA,008205012,"-74,054025637","4,644359634652508"
91708,690000,CHAPINERO,CATALUNA,008111003,"-74,06257254500002","4,629622763652003"
91744,340000,CHAPINERO,SIBERIA CENTRAL,008220072,"-74,06062333149998","4,630335589652063"
91815,25000,CHAPINERO,INGEMAR,008215012,"-74,05536337749999","4,640181234652368"
91869,3000000,CHAPINERO,PARDO RUBIO,008208001,"-74,06206227550001","4,639009581152308"
91872,3600000,CHAPINERO,MARLY,008212001,"-74,06541027950001","4,6400019546523374"
91874,2800000,CHAPINERO,CHAPINERO CENTRAL,008213031,"-74,0626903465","4,6441780486525035"
91925,3600000,CHAPINERO,MARLY,008212003,"-74,06576901950001","4,637521753652262"
91934,340000,CHAPINERO,SIBERIA CENTRAL,008220028,"-74,05979105649999","4,632896910652123"
91967,3000000,CHAPINERO,PARDO RUBIO,008208023,"-74,062065913","4,6319856871520955"
92004,780000,CHAPINERO,CHAPINERO CENTRAL,008213033,"-74,06374389000001","4,6398720561523525"
92237,390000,PUENTE ARANDA,ESTACION CENTRAL,,"-74,093496681","4,615924196151582"
92275,1020000,SANTA FE,SAN DIEGO,,"-74,0715601405","4,613533290651485"
92391,81000,TEUSAQUILLO,SANTA TERESITA,,"-74,075271971","4,633829089652169"
92498,2400000,TEUSAQUILLO,NICOLAS DE FEDERMAN,,"-74,08187032149999","4,645915216652565"
92502,1300000,SANTA FE,SAN DIEGO,,"-74,065881026","4,609665312651371"
92505,1800000,TEUSAQUILLO,ALFONSO LOPEZ,,"-74,07492122049999","4,638654240152309"
92536,720000,TEUSAQUILLO,RAFAEL NUNEZ,,"-74,08897098700001","4,640450208152345"
92543,885000,SANTA FE,LAS NIEVES,,"-74,07115430350001","4,609831938151357"
92672,2000000,TEUSAQUILLO,TEUSAQUILLO,,"-74,0747805215","4,623814164151842"
92726,720000,TEUSAQUILLO,BELALCAZAR,,"-74,076310205","4,634151655152148"
92728,720000,TEUSAQUILLO,SANTA TERESITA,,"-74,07506784099999","4,633417826152142"
92730,720000,TEUSAQUILLO,RAFAEL NUNEZ,,"-74,08835378250001","4,642479465652444"
92736,540000,TEUSAQUILLO,LA SOLEDAD,,"-74,07870003549999","4,633647621152175"
92739,360000,LOS MARTIRES,LA FAVORITA,,"-74,08082538350001","4,613619236151504"
92740,750000,TEUSAQUILLO,CIUDAD UNIVERSITARIA,,"-74,08625196650001","4,633058966652148"
92741,750000,TEUSAQUILLO,EL RECUERDO,,"-74,0863784915","4,632910327652114"
92766,1050000,TEUSAQUILLO,BANCO CENTRAL,,"-74,07170151099999","4,641237627152409"
92860,1020000,SANTA FE,SAN DIEGO,,"-74,069145518","4,614832741651551"
92871,330000,SANTA FE,LA ALAMEDA,,"-74,0738269965","4,612816774651479"
92885,405000,LOS MARTIRES,LA FAVORITA,,"-74,07797536000001","4,611842227151456"
92903,600000,TEUSAQUILLO,GALERIAS,,"-74,076903109","4,641772927652417"
92922,1000000,LOS MARTIRES,LA FAVORITA,,"-74,0793261625","4,611578899651419"
92935,405000,LOS MARTIRES,SANTA FE,,"-74,074090122","4,614170684651529"
92965,1800000,TEUSAQUILLO,ALFONSO LOPEZ,,"-74,07587667249999","4,638288492652311"
93044,540000,SANTA FE,LAS NIEVES,,"-74,0683560395","4,608706300151331"
93092,600000,TEUSAQUILLO,CAMPIN OCCIDENTAL,,"-74,0795655325","4,646173047652572"
93096,510000,LOS MARTIRES,LA FAVORITA,,"-74,07785712649999","4,609815697151362"
93130,600000,TEUSAQUILLO,GALERIAS,,"-74,07335762","4,642233393652427"
93153,600000,TEUSAQUILLO,LAS AMERICAS,,"-74,07952318599999","4,62527264715188"
93174,750000,TEUSAQUILLO,EL RECUERDO,,"-74,08536458650002","4,632604677652129"
93176,1300000,PUENTE ARANDA,LA FLORIDA OCCIDENTAL,,"-74,08801261900001","4,623692251651813"
93180,750000,TEUSAQUILLO,CENTRO NARINO,,"-74,09021667000002","4,626514068151896"
93186,540000,TEUSAQUILLO,LA MAGDALENA,,"-74,0725228165","4,628299173151966"
93199,375000,LOS MARTIRES,SANTA FE,,"-74,0801349265","4,6169176811515955"
93207,1140000,SANTA FE,SAMPER,,"-74,06790151850001","4,619931114151702"
93233,460000,LOS MARTIRES,USATAMA,,"-74,08151715","4,6237768191518285"
93242,340000,TEUSAQUILLO,CENTRO NARINO,,"-74,0896698055","4,629024764652006"
93254,600000,TEUSAQUILLO,GALERIAS,,"-74,0746664765","4,644128475652487"
93264,540000,TEUSAQUILLO,LA SOLEDAD,,"-74,07706986150001","4,6315035816520815"
93265,540000,TEUSAQUILLO,LA MAGDALENA,,"-74,07263394799998","4,629265210652001"
93271,1050000,TEUSAQUILLO,BANCO CENTRAL,,"-74,070565877","4,641240917152404"
93278,560000,TEUSAQUILLO,CHAPINERO OCCIDENTAL,,"-74,068248649","4,646519126652552"
93283,81000,TEUSAQUILLO,NICOLAS DE FEDERMAN,,"-74,07894732400001","4,645262216652517"
93570,2200000,CHAPINERO,SUCRE,008112012,"-74,06557344999999","4,62902378765199"
93727,3200000,CHAPINERO,SUCRE,008112007,"-74,06744776599999","4,628043299151951"
93757,1000000,CHAPINERO,JUAN XXIII,008211022,"-74,05381381149999","4,646546371652569"
93882,660000,CHAPINERO,SUCRE,008112019,"-74,06536633049998","4,629843720652017"
93883,660000,CHAPINERO,SUCRE,008112020,"-74,06555210799999","4,629741045152027"
93894,3000000,CHAPINERO,PARDO RUBIO,008208001,"-74,06209989999999","4,6382070656523124"
93930,3600000,CHAPINERO,PARDO RUBIO,008208006,"-74,06360075949999","4,634212317652186"
93970,3600000,CHAPINERO,CHAPINERO CENTRAL,008213011,"-74,064864505","4,643476656152464"
94077,2300000,CHAPINERO,CATALUNA,008111002,"-74,06373121700003","4,629615630652004"
